?cls	?replCls	?consCls
<http://purl.obolibrary.org/obo/HAO_0000288>		
<http://purl.obolibrary.org/obo/HAO_0000297>		
<http://purl.obolibrary.org/obo/HAO_0000298>		
<http://purl.obolibrary.org/obo/HAO_0000325>		
<http://purl.obolibrary.org/obo/HAO_0000348>		
<http://purl.obolibrary.org/obo/HAO_0000352>		
<http://purl.obolibrary.org/obo/HAO_0000359>		
<http://purl.obolibrary.org/obo/HAO_0000360>		
<http://purl.obolibrary.org/obo/HAO_0000364>		
<http://purl.obolibrary.org/obo/HAO_0000367>		
<http://purl.obolibrary.org/obo/HAO_0000372>		
<http://purl.obolibrary.org/obo/HAO_0000379>		
<http://purl.obolibrary.org/obo/HAO_0000391>		
<http://purl.obolibrary.org/obo/HAO_0000392>		
<http://purl.obolibrary.org/obo/HAO_0000393>		
<http://purl.obolibrary.org/obo/HAO_0000401>		
<http://purl.obolibrary.org/obo/HAO_0000415>		
<http://purl.obolibrary.org/obo/HAO_0000421>		
<http://purl.obolibrary.org/obo/HAO_0000423>		
<http://purl.obolibrary.org/obo/HAO_0000424>		
<http://purl.obolibrary.org/obo/HAO_0000448>		
<http://purl.obolibrary.org/obo/HAO_0000451>		
<http://purl.obolibrary.org/obo/HAO_0000458>		
<http://purl.obolibrary.org/obo/HAO_0000479>		
<http://purl.obolibrary.org/obo/HAO_0000482>		
<http://purl.obolibrary.org/obo/HAO_0000527>		
<http://purl.obolibrary.org/obo/HAO_0000530>		
<http://purl.obolibrary.org/obo/HAO_0000534>		
<http://purl.obolibrary.org/obo/HAO_0000561>		
<http://purl.obolibrary.org/obo/HAO_0000571>		
<http://purl.obolibrary.org/obo/HAO_0000580>		
<http://purl.obolibrary.org/obo/HAO_0000585>		
<http://purl.obolibrary.org/obo/HAO_0000595>		
<http://purl.obolibrary.org/obo/HAO_0000622>		
<http://purl.obolibrary.org/obo/HAO_0000628>		
<http://purl.obolibrary.org/obo/HAO_0000641>		
<http://purl.obolibrary.org/obo/HAO_0000649>		
<http://purl.obolibrary.org/obo/HAO_0000650>		
<http://purl.obolibrary.org/obo/HAO_0000657>		
<http://purl.obolibrary.org/obo/HAO_0000663>		
<http://purl.obolibrary.org/obo/HAO_0000665>		
<http://purl.obolibrary.org/obo/HAO_0000667>		
<http://purl.obolibrary.org/obo/HAO_0000669>		
<http://purl.obolibrary.org/obo/HAO_0000674>		
<http://purl.obolibrary.org/obo/HAO_0000708>		
<http://purl.obolibrary.org/obo/HAO_0000715>		
<http://purl.obolibrary.org/obo/HAO_0000718>		
<http://purl.obolibrary.org/obo/HAO_0000750>		
<http://purl.obolibrary.org/obo/HAO_0000756>		
<http://purl.obolibrary.org/obo/HAO_0000766>		
<http://purl.obolibrary.org/obo/HAO_0000782>		
<http://purl.obolibrary.org/obo/HAO_0000796>		
<http://purl.obolibrary.org/obo/HAO_0000802>		
<http://purl.obolibrary.org/obo/HAO_0000812>		
<http://purl.obolibrary.org/obo/HAO_0000815>		
<http://purl.obolibrary.org/obo/HAO_0000818>		
<http://purl.obolibrary.org/obo/HAO_0000822>		
<http://purl.obolibrary.org/obo/HAO_0000831>		
<http://purl.obolibrary.org/obo/HAO_0000835>		
<http://purl.obolibrary.org/obo/HAO_0000852>		
<http://purl.obolibrary.org/obo/HAO_0000867>		
<http://purl.obolibrary.org/obo/HAO_0000884>		
<http://purl.obolibrary.org/obo/HAO_0000886>		
<http://purl.obolibrary.org/obo/HAO_0000893>		
<http://purl.obolibrary.org/obo/HAO_0000895>		
<http://purl.obolibrary.org/obo/HAO_0000905>		
<http://purl.obolibrary.org/obo/HAO_0000917>		
<http://purl.obolibrary.org/obo/HAO_0000922>		
<http://purl.obolibrary.org/obo/HAO_0000930>		
<http://purl.obolibrary.org/obo/HAO_0000935>		
<http://purl.obolibrary.org/obo/HAO_0000947>		
<http://purl.obolibrary.org/obo/HAO_0000948>		
<http://purl.obolibrary.org/obo/HAO_0000951>		
<http://purl.obolibrary.org/obo/HAO_0000956>		
<http://purl.obolibrary.org/obo/HAO_0000959>		
<http://purl.obolibrary.org/obo/HAO_0000977>		
<http://purl.obolibrary.org/obo/HAO_0000996>		
<http://purl.obolibrary.org/obo/HAO_0000999>		
<http://purl.obolibrary.org/obo/HAO_0001028>		
<http://purl.obolibrary.org/obo/HAO_0001049>		
<http://purl.obolibrary.org/obo/HAO_0001113>		
<http://purl.obolibrary.org/obo/HAO_0001117>		
<http://purl.obolibrary.org/obo/HAO_0001118>		
<http://purl.obolibrary.org/obo/HAO_0001174>		
<http://purl.obolibrary.org/obo/HAO_0001182>		
<http://purl.obolibrary.org/obo/HAO_0001229>		
<http://purl.obolibrary.org/obo/HAO_0001254>		
<http://purl.obolibrary.org/obo/HAO_0001260>		
<http://purl.obolibrary.org/obo/HAO_0001270>		
<http://purl.obolibrary.org/obo/HAO_0001273>		
<http://purl.obolibrary.org/obo/HAO_0001390>		
<http://purl.obolibrary.org/obo/HAO_0001485>		
<http://purl.obolibrary.org/obo/HAO_0001486>		
<http://purl.obolibrary.org/obo/HAO_0001525>		
<http://purl.obolibrary.org/obo/HAO_0001537>		
<http://purl.obolibrary.org/obo/HAO_0001545>		
<http://purl.obolibrary.org/obo/HAO_0001580>		
<http://purl.obolibrary.org/obo/HAO_0001583>		
<http://purl.obolibrary.org/obo/HAO_0001584>		
<http://purl.obolibrary.org/obo/HAO_0001599>		
<http://purl.obolibrary.org/obo/HAO_0001633>		
<http://purl.obolibrary.org/obo/HAO_0001653>		
<http://purl.obolibrary.org/obo/HAO_0001656>		
<http://purl.obolibrary.org/obo/HAO_0001676>		
<http://purl.obolibrary.org/obo/HAO_0001702>		
<http://purl.obolibrary.org/obo/HAO_0001713>		
<http://purl.obolibrary.org/obo/HAO_0001731>		
<http://purl.obolibrary.org/obo/HAO_0001732>		
<http://purl.obolibrary.org/obo/HAO_0001786>		
<http://purl.obolibrary.org/obo/HAO_0001804>		
<http://purl.obolibrary.org/obo/HAO_0001922>		
<http://purl.obolibrary.org/obo/HAO_0001924>		
<http://purl.obolibrary.org/obo/HAO_0001979>		
<http://purl.obolibrary.org/obo/HAO_0001980>		
<http://purl.obolibrary.org/obo/HAO_0002021>		
<http://purl.obolibrary.org/obo/HAO_0002054>		
<http://purl.obolibrary.org/obo/HAO_0002186>		
<http://purl.obolibrary.org/obo/HAO_0002229>		
<http://purl.obolibrary.org/obo/HAO_0002246>		
<http://purl.obolibrary.org/obo/HAO_0002251>		
<http://purl.obolibrary.org/obo/HAO_0002274>		
<http://purl.obolibrary.org/obo/HAO_0002329>		
<http://purl.obolibrary.org/obo/HAO_0002349>		
<http://purl.obolibrary.org/obo/HAO_0002356>		
